date;heure;latitude;longitude;height;Q;ns;sdn(m);sde(m);sdu(m);sdne(m);sdeu(m);sdun(m);age(s);ratio;temps;distance;vitesse;tension;courant;frein;omega;couple;accel;theta
2024/06/13;14:10:57.397;48.656131254;6.132259676;413.1102;2;16;0.0213;0.0211;0.0374;0.0121;0.0128;0.0151;0.4;1.2;960.4000000209809;7159.159580604449;11.833333333333334;363.1922711274217;23.85;1.0;3458.0;-1495.0;-0.3333333333333333;0.0024780298059938026
2024/06/13;14:10:57.497;48.656139739;6.132249356;413.111;2;16;0.0213;0.0211;0.0374;0.0121;0.0128;0.0151;0.5;1.2;960.5000000209808;7160.342913937781;11.833333333333334;365.0;37.96101213023924;1.0;3458.0;-1495.0;-0.3333333333333333;0.0024173353551460346
2024/06/13;14:10:57.597;48.65614823;6.13223901;413.1216;2;16;0.0213;0.021;0.0374;0.0121;0.0128;0.0151;0.6;1.2;960.6000000209808;7161.526247271115;11.833333333333334;365.0;49.85;1.0;3414.057096029992;-1495.0;-0.3329227531052788;0.0025616701987259856
2024/06/13;14:10:57.697;48.656156712;6.132228676;413.1235;2;16;0.0212;0.021;0.0374;0.0121;0.0128;0.0151;0.7;1.2;960.7000000209808;7162.709580604448;11.833333333333334;365.0;49.85;1.0;3361.0;-1703.0605531742842;-0.29629629629629584;0.002459490833256058
2024/06/13;14:10:57.797;48.656165161;6.132218381;413.1273;2;16;0.0212;0.021;0.0374;0.0121;0.0128;0.0151;0.8;1.2;960.8000000209809;7163.858796691271;11.492160868224833;365.0;49.85;1.0;3361.0;-2068.0;-0.41002045133246295;0.0025546803617019606
2024/06/13;14:10:57.897;48.656173594;6.13220815;413.1266;2;17;0.021;0.021;0.0369;0.0119;0.0126;0.0144;0.9;1.2;960.9000000209809;7164.997685580161;11.38888888888889;365.5;50.17761909669075;1.0;3361.0;-2068.0;-0.44444444444444403;0.0024548665881844647
2024/06/13;14:10:57.997;48.656181945;6.132197962;413.1305;2;17;0.0209;0.021;0.0368;0.0119;0.0126;0.0143;0.0;1.2;961.0000000209808;7166.136574469048;11.38888888888889;365.5;58.85;1.0;3336.9549006882357;-2068.0;-0.44444444444444403;0.0025158410243590465
2024/06/13;14:10:58.097;48.656190295;6.132187823;413.1348;2;17;0.0209;0.021;0.0368;0.0119;0.0126;0.0143;0.1;1.3;961.1000000209808;7167.275463357938;11.38888888888889;365.5;58.85;1.0;3236.24568083003;-2068.0;-0.4195894066794234;0.0024750938090637923
2024/06/13;14:10:58.197;48.656198523;6.132177796;413.1336;2;17;0.0209;0.021;0.0368;0.0119;0.0126;0.0143;0.2;1.3;961.2000000209808;7168.411795316796;11.363319588575267;365.5;58.85;1.0;3219.0;-2361.0;-0.40667124825268824;0.0021747134384584718
2024/06/13;14:10:58.297;48.656206726;6.132167831;413.1387;2;17;0.0209;0.021;0.0368;0.0119;0.0126;0.0143;0.3;1.3;961.3000000209809;7169.497906427908;10.86111111111111;365.5;57.04250350714356;1.0;3219.0;-2361.0;-0.5740740740740738;0.00220447190267528
2024/06/13;14:10:58.397;48.656214838;6.132158025;413.1377;2;17;0.0209;0.021;0.0368;0.0119;0.0126;0.0143;0.4;1.3;961.4000000209809;7170.584017539019;10.86111111111111;365.5;49.47208097193338;1.0;3219.0;-2361.0;-0.5740740740740738;0.002209471292911156
2024/06/13;14:10:58.497;48.6562229;6.132148233;413.1443;2;17;0.0209;0.021;0.0367;0.0119;0.0126;0.0143;0.5;1.3;961.5000000209808;7171.670128650129;10.86111111111111;365.5;48.1;1.0;3137.71326667302;-2361.0;-0.5717736421970064;0.002544409339094498
2024/06/13;14:10:58.597;48.65623088;6.132138595;413.1452;2;17;0.0209;0.021;0.0367;0.0119;0.0126;0.0143;0.6;1.3;961.6000000209808;7172.756239761241;10.86111111111111;365.5;48.1;1.0;3081.0;-1776.8176660888216;-0.5277777777777773;0.0023928320845889965
2024/06/13;14:10:58.697;48.656238774;6.132129083;413.1429;2;17;0.0209;0.021;0.0367;0.0119;0.0126;0.0143;0.7;1.4;961.7000000209808;7173.806524224132;10.502844628908866;365.5;48.1;1.0;3081.0;-1271.0;-0.647199938511859;0.002202632451399886
2024/06/13;14:10:58.797;48.656246643;6.132119679;413.1464;2;17;0.0209;0.021;0.0367;0.0119;0.0126;0.0143;0.8;1.4;961.8000000209809;7174.848190890799;10.416666666666666;364.0;45.683353637468365;1.0;3081.0;-1271.0;-0.6759259259259256;0.002104552265610536
2024/06/13;14:10:58.897;48.656254437;6.132110377;413.1475;2;17;0.0209;0.021;0.0367;0.0119;0.0126;0.0143;0.9;1.4;961.9000000209809;7175.889857557466;10.416666666666666;364.0;22.6;1.0;3047.86305661771;-1271.0;-0.6759259259259256;0.002136739147426675
2024/06/13;14:10:58.997;48.656262122;6.132101209;413.1502;2;17;0.0208;0.0209;0.0367;0.0119;0.0126;0.0143;0.0;1.4;962.0000000209808;7176.931524224132;10.416666666666666;364.0;22.6;1.0;2973.0;-1262.6240685984094;-0.6457290078190585;0.0021055418040670563
2024/06/13;14:10:59.097;48.656269729;6.132092209;413.1495;2;17;0.0208;0.0209;0.0367;0.0119;0.0126;0.0143;0.1;1.4;962.1000000209808;7177.965147371943;10.336231478106534;364.0;22.6;1.0;2973.0;-525.0;-0.6564413591496733;0.001973078693798263
2024/06/13;14:10:59.197;48.656277244;6.132083321;413.1487;2;17;0.0208;0.0209;0.0367;0.0118;0.0126;0.0143;0.2;1.4;962.2000000209808;7178.979036260832;10.13888888888889;363.1773293570024;22.6;1.0;2973.0;-525.0;-0.7222222222222214;0.0017384086600032735
2024/06/13;14:10:59.297;48.656284723;6.132074559;413.1577;2;17;0.0208;0.0209;0.0367;0.0118;0.0126;0.0143;0.3;1.5;962.3000000209809;7179.992925149721;10.13888888888889;362.5;10.1;1.0;2972.5841678895504;-525.0;-0.7222222222222214;0.0019366568220662026
2024/06/13;14:10:59.397;48.65629218;6.132065997;413.1599;2;17;0.0208;0.0209;0.0367;0.0118;0.0126;0.0143;0.4;1.5;962.4000000209809;7181.006814038609;10.13888888888889;362.5;10.1;1.0;2925.1021535010536;-525.0;-0.7222222222222214;0.0019637312048205948
2024/06/13;14:10:59.497;48.656299625;6.132057519;413.1667;2;17;0.0208;0.0209;0.0367;0.0118;0.0126;0.0143;0.5;1.5;962.5000000209808;7182.020702927497;10.13888888888889;362.5;10.1;1.0;2907.0;-416.12997848008877;-0.6851851851851846;0.001984573807922149
2024/06/13;14:10:59.597;48.656307101;6.132049209;413.1743;2;18;0.0207;0.0209;0.0365;0.0119;0.0127;0.014;0.6;1.5;962.6000000209808;7183.017925149719;9.972222222222221;362.5;10.007468226355321;1.0;2907.0;-386.0;-0.7407407407407405;0.002090155192797482
2024/06/13;14:10:59.697;48.656314527;6.132041037;413.1737;2;18;0.0207;0.0209;0.0365;0.0119;0.0127;0.0139;0.7;1.5;962.7000000209808;7184.015147371942;9.972222222222221;362.5;8.432665076748076;1.0;2907.0;-386.0;-0.7407407407407405;0.0021911419089813825
2024/06/13;14:10:59.797;48.656322009;6.132033004;413.1835;2;18;0.0207;0.0209;0.0365;0.0119;0.0127;0.0139;0.8;1.6;962.8000000209809;7185.012369594164;9.972222222222221;362.5;8.1;1.0;2882.0650799116092;-386.0;-0.7407407407407405;0.0023871577638295985
2024/06/13;14:10:59.897;48.656329464;6.13202514;413.1857;2;17;0.0208;0.0209;0.0366;0.012;0.0128;0.0142;0.9;1.6;962.9000000209809;7186.009591816386;9.972222222222221;362.5;8.1;1.0;2858.0;-392.34672303997115;-0.7206838081287122;0.0022781511241507665
2024/06/13;14:10:59.997;48.656336963;6.132017429;413.1855;2;17;0.0208;0.0209;0.0367;0.012;0.0129;0.0143;0.0;1.6;963.0000000209808;7186.99494214241;9.853503260247537;362.5;8.1;1.0;2858.0;-407.0;-0.7525359502878578;0.002480721786601867
2024/06/13;14:11:00.097;48.656344479;6.132009921;413.1826;2;19;0.0207;0.0209;0.0365;0.0119;0.0127;0.014;0.1;1.1;963.1000000209808;7187.975497697966;9.805555555555555;362.5;8.1;1.0;2844.626957954343;-407.0;-0.7685185185185185;0.0024675189291279258
2024/06/13;14:11:00.197;48.656352049;6.132002604;413.1884;2;19;0.0206;0.0208;0.0364;0.0119;0.0127;0.0139;0.2;1.2;963.2000000209808;7188.9560532535215;9.805555555555555;362.5;8.1;1.0;2828.293624621004;-407.0;-0.7685185185185185;0.0026125572289092207
2024/06/13;14:11:00.297;48.656359742;6.131995533;413.197;2;19;0.0206;0.0208;0.0364;0.0119;0.0127;0.0139;0.3;1.4;963.3000000209809;7189.936608809077;9.805555555555555;362.5;8.1;1.0;2811.9602912876644;-407.0;-0.767492067948251;0.0026970843519300972
2024/06/13;14:11:00.397;48.656367419;6.131988685;413.202;2;19;0.0206;0.0208;0.0364;0.0119;0.0127;0.0139;0.4;1.5;963.4000000209809;7190.915940246377;9.793314373000252;362.5;8.1;1.0;2809.0;-199.0;-0.6800063201110275;0.0028907515007304723
2024/06/13;14:11:00.497;48.656375169;6.13198212;413.2081;2;19;0.0206;0.0208;0.0364;0.0119;0.0127;0.0139;0.5;1.6;963.5000000209808;7191.879829135265;9.63888888888889;362.70536323513033;8.1;1.0;2809.0;-199.0;-0.7314814814814815;0.0030789217196286545
2024/06/13;14:11:00.597;48.656383027;6.13197588;413.2102;2;19;0.0206;0.0208;0.0364;0.0119;0.0127;0.0139;0.6;1.7;963.6000000209808;7192.843718024154;9.63888888888889;363.0;1.6159364635163112;1.0;2809.0;-199.0;-0.7314814814814815;0.0028290842616910572
2024/06/13;14:11:00.697;48.656390848;6.131969924;413.2028;2;18;0.0207;0.0209;0.0366;0.0119;0.0125;0.014;0.7;1.0;963.7000000209808;7193.807606913044;9.63888888888889;363.0;-0.15;1.0;2791.052381533109;-199.0;-0.7314814814814815;0.0025499955312567497
2024/06/13;14:11:00.797;48.656398788;6.131964407;413.1752;2;17;0.0208;0.021;0.0369;0.0119;0.012;0.0139;0.8;1.0;963.8000000209809;7194.771495801933;9.63888888888889;363.0;-0.15;1.0;2775.0;-68.9576806461123;-0.6177573264453144;0.0015495237569582356
2024/06/13;14:11:00.897;48.656406828;6.131959185;413.1566;2;17;0.0207;0.021;0.037;0.0119;0.0119;0.0139;0.9;1.0;963.9000000209809;7195.73201789985;9.605220979165583;363.0;-0.15;1.0;2775.0;193.0;-0.5945559699077686;0.0009761067902869498
2024/06/13;14:11:00.997;48.656414895;6.131954222;413.1452;2;17;0.0207;0.021;0.0369;0.0119;0.012;0.0139;0.0;1.0;964.0000000209808;7196.690351233182;9.583333333333334;361.27810580933783;-0.15;1.0;2775.0;193.0;-0.6018518518518517;0.00048111888030259763
2024/06/13;14:11:01.097;48.656423051;6.131949562;413.1445;2;17;0.0209;0.021;0.0369;0.0121;0.0121;0.0139;0.1;1.1;964.1000000209808;7197.648684566516;9.583333333333334;361.0;-8.65;1.0;2773.6116041327823;193.0;-0.6018518518518517;0.00031936025499656643
2024/06/13;14:11:01.197;48.656431343;6.131945392;413.1524;2;17;0.021;0.0211;0.0369;0.0122;0.012;0.0139;0.2;1.1;964.2000000209808;7198.60701789985;9.583333333333334;361.0;-8.65;1.0;2760.845646685978;193.0;-0.5933287517473111;0.0006226149689414845
2024/06/13;14:11:01.297;48.656439451;6.131941371;413.1368;2;16;0.0214;0.0211;0.0371;0.0125;0.0123;0.0144;0.3;1.1;964.3000000209809;7199.565351233184;9.583333333333334;361.0;-8.65;1.0;2757.0;533.6443671795614;-0.4259259259259256;-6.319126915352075e-05
2024/06/13;14:11:01.397;48.656447556;6.13193789;413.1113;2;14;0.0232;0.0213;0.0388;0.0132;0.0132;0.0176;0.4;1.1;964.4000000209809;7200.518129010961;9.527777777777777;360.91746302803466;-8.65;1.0;2757.0;583.0;-0.44444444444444464;-0.0008819367556629361
2024/06/13;14:11:01.497;48.656455629;6.131934753;413.071;2;14;0.0252;0.0215;0.041;0.0141;0.0143;0.021;0.5;1.1;964.5000000209808;7201.470906788738;9.527777777777777;360.5;-12.72638842386869;1.0;2757.0;583.0;-0.44444444444444464;-0.0024596623564256148
2024/06/13;14:11:01.597;48.656465673;6.131928988;413.4924;1;13;0.0184;0.0082;0.0236;0.0101;0.0078;0.0187;0.6;3.0;964.6000000209808;7202.4236845665155;9.527777777777777;360.5;-17.65;1.0;2753.3136453741095;583.0;-0.44444444444444464;0.01170252957566193
2024/06/13;14:11:01.697;48.656474028;6.131926648;413.513;1;13;0.0195;0.0089;0.0245;0.0111;0.0083;0.0195;0.7;3.0;964.7000000209808;7203.376462344293;9.527777777777777;360.5;-17.65;1.0;2747.0;587.2347244726967;-0.32502228371036307;0.012515436272312185
2024/06/13;14:11:01.797;48.65648092;6.131927903;413.0783;2;12;0.0282;0.0223;0.0434;0.0163;0.0151;0.0237;0.8;1.5;964.8000000209809;7204.329240122071;9.527777777777777;360.4240424735191;-17.65;1.0;2747.0;965.0;-0.29629629629629645;-0.002309954382595379
2024/06/13;14:11:01.897;48.656489259;6.131926305;413.0861;2;13;0.0282;0.0223;0.0436;0.0163;0.0151;0.0237;0.9;1.0;964.9000000209809;7205.282017899848;9.527777777777777;360.0768202512968;-17.65;1.0;2747.0;965.0;-0.29629629629629645;-0.002088989375762954
2024/06/13;14:11:01.997;48.656497987;6.131925107;413.0984;2;12;0.0285;0.0224;0.0451;0.0157;0.0137;0.0247;0.0;1.0;965.0000000209808;7206.234795677625;9.527777777777777;360.0;-29.880489146463752;1.0;2747.0;965.0;-0.29629629629629645;-0.0017677188748962474
2024/06/13;14:11:02.097;48.656506732;6.131924359;413.1504;2;10;0.0297;0.0228;0.0498;0.0155;0.0106;0.0265;0.1;1.3;965.1000000209808;7207.187573455402;9.527777777777777;360.0;-29.9;1.0;2756.8469066673965;965.0;-0.26948456677625227;3.079826422168025e-05
2024/06/13;14:11:02.197;48.656515247;6.131923712;413.2217;2;10;0.0304;0.023;0.0546;0.0153;0.0062;0.0284;0.2;1.3;965.2000000209808;7208.14035123318;9.527777777777777;360.0;-29.9;1.0;2761.0;1217.4830362706434;-0.20370370370370416;0.002503311238970855
2024/06/13;14:11:02.297;48.6565239;6.131923469;413.3149;2;10;0.0309;0.0232;0.0577;0.015;-0.0025;0.03;0.3;1.3;965.3000000209809;7209.104240122069;9.63888888888889;359.9889143338411;-29.9;1.0;2761.0;1314.0;-0.16666666666666666;0.005399909698805866
2024/06/13;14:11:02.397;48.656532486;6.131924088;413.2728;2;11;0.0313;0.0227;0.0535;0.0148;0.0102;0.0311;0.4;2.0;965.4000000209809;7210.068129010959;9.63888888888889;359.0;-31.907586269522856;1.0;2761.0;1314.0;-0.16666666666666666;0.0038848700458497423
2024/06/13;14:11:02.497;48.656540665;6.131925147;413.1978;2;13;0.0239;0.0226;0.0386;0.0153;0.0122;0.0154;0.5;1.2;965.5000000209808;7211.032017899846;9.63888888888889;359.0;-37.15;1.0;2769.695085742429;1314.0;-0.16666666666666666;0.0010719951204046531
2024/06/13;14:11:02.597;48.65654909;6.131926481;413.1976;2;13;0.0237;0.0226;0.038;0.0152;0.0122;0.0148;0.6;1.2;965.6000000209808;7211.995906788736;9.63888888888889;359.0;-37.15;1.0;2789.97480602215;1314.0;-0.11111111111111072;0.0008040585872759705
2024/06/13;14:11:02.697;48.656557538;6.131928156;413.2044;2;14;0.0236;0.0225;0.0373;0.0153;0.0129;0.0147;0.7;1.1;965.7000000209808;7212.96126373442;9.653569456840026;359.0;-37.15;1.0;2790.0;1518.0;-0.1062175884607317;0.0010605909305616472
2024/06/13;14:11:02.797;48.656566046;6.131930296;413.2114;2;14;0.0236;0.0225;0.0373;0.0152;0.0129;0.0148;0.8;1.2;965.8000000209809;7213.930708178865;9.694444444444445;359.0;-39.35047823515116;1.0;2790.0;1518.0;-0.09259259259259227;0.0009647854167619277
2024/06/13;14:11:02.897;48.656574426;6.131932819;413.2208;2;15;0.0235;0.0224;0.0372;0.0152;0.013;0.0149;0.9;1.1;965.9000000209809;7214.90015262331;9.694444444444445;359.0;-44.60525530521855;1.0;2790.0;1518.0;-0.09259259259259227;0.0012149290892882257
2024/06/13;14:11:02.997;48.656582711;6.131935724;413.2412;2;16;0.0232;0.0222;0.0371;0.0148;0.0131;0.0149;0.0;1.1;966.0000000209808;7215.869597067754;9.694444444444445;359.0;-45.4;1.0;2802.641071774153;1518.0;-0.05301960526769752;0.0019290249893853405
2024/06/13;14:11:03.097;48.656591044;6.131939065;413.2716;2;17;0.0238;0.0219;0.038;0.0145;0.0135;0.0168;0.1;1.1;966.1000000209808;7216.8390415121985;9.694444444444445;359.0;-45.4;1.0;2811.0;1707.6783185083461;-0.0370370370370369;0.0030834646815804966
2024/06/13;14:11:03.197;48.656599402;6.131942851;413.3148;2;17;0.0239;0.0217;0.0385;0.0142;0.0137;0.0177;0.2;1.1;966.2000000209808;7217.816819289977;9.777777777777779;358.988772209916;-45.4;1.0;2811.0;1799.0;-0.009259259259258931;0.0043796201277809844
2024/06/13;14:11:03.297;48.656607672;6.131947058;413.3573;2;17;0.0237;0.0215;0.0385;0.0139;0.0138;0.0178;0.3;1.1;966.3000000209809;7218.794597067755;9.777777777777779;358.0;-47.15967443280732;1.0;2811.0;1799.0;-0.009259259259258931;0.005554730630302515
2024/06/13;14:11:03.397;48.656615823;6.131951676;413.3957;2;16;0.0245;0.0214;0.0398;0.0136;0.0137;0.0196;0.4;1.3;966.4000000209809;7219.772374845533;9.777777777777779;358.0;-51.4;1.0;2819.786863591208;1799.0;-0.005178865074157694;0.006712440171874068
2024/06/13;14:11:03.497;48.656623815;6.131956623;413.43;2;17;0.0248;0.0214;0.0404;0.0134;0.0137;0.0204;0.5;1.3;966.5000000209808;7220.75015262331;9.777777777777779;358.0;-51.4;1.0;2839.0;1804.4848395152194;0.046296296296296426;0.007685941953152403
2024/06/13;14:11:03.597;48.65663174;6.131961938;413.469;2;16;0.0246;0.0213;0.0403;0.0133;0.0136;0.0201;0.6;1.3;966.6000000209808;7221.731952160516;9.817995372057846;358.0;-51.4;1.0;2839.0;2030.0;0.059702161056318793;0.008958424926565131
2024/06/13;14:11:03.697;48.656639554;6.131967626;413.507;2;17;0.0252;0.0212;0.0414;0.013;0.0134;0.0215;0.7;1.4;966.7000000209808;7222.723618827183;9.916666666666668;356.95533886603596;-51.4;1.0;2839.0;2030.0;0.09259259259259285;0.010519734858580387
2024/06/13;14:11:03.797;48.656647244;6.13197365;413.5445;2;17;0.0249;0.0212;0.0413;0.0128;0.0133;0.0213;0.8;1.4;966.8000000209809;7223.7152854938495;9.916666666666668;356.5;-61.4;1.0;2840.301150560319;2030.0;0.09259259259259285;0.012758521448341918
2024/06/13;14:11:03.897;48.656654869;6.131980109;413.581;2;19;0.0247;0.0212;0.0411;0.0127;0.0132;0.0209;0.9;1.1;966.9000000209809;7224.706952160516;9.916666666666668;356.5;-61.4;1.0;2873.872579131759;2030.0;0.10381522916702816;0.014646095483791885
2024/06/13;14:11:03.997;48.656662463;6.131986962;413.6238;2;19;0.0243;0.0211;0.0406;0.0126;0.0132;0.0204;0.0;1.2;967.0000000209808;7225.698618827182;9.916666666666668;356.5;-61.4;1.0;2886.0;2317.8452313293974;0.11111111111111131;0.01649724786904771
2024/06/13;14:11:04.097;48.656669923;6.131994193;413.6642;2;17;0.0256;0.0211;0.0419;0.013;0.0138;0.0224;0.1;1.3;967.1000000209808;7226.706952160515;10.083333333333332;356.5;-61.78566004315429;1.0;2886.0;2386.0;0.16666666666666607;0.01788284858219621
2024/06/13;14:11:04.197;48.656677181;6.132001768;413.6964;2;18;0.0279;0.0211;0.0445;0.0135;0.0147;0.0259;0.2;1.4;967.2000000209808;7227.715285493849;10.083333333333332;356.5;-67.39463440212768;1.0;2886.0;2386.0;0.16666666666666607;0.018686673010191352
2024/06/13;14:11:04.297;48.656684222;6.132009661;413.7234;2;17;0.03;0.0212;0.0473;0.0142;0.0157;0.0291;0.3;1.3;967.3000000209809;7228.723618827182;10.083333333333332;356.5;-70.15;1.0;2904.634728839939;2386.0;0.16666666666666607;0.020115079881686825
2024/06/13;14:11:04.397;48.65669107;6.132017921;413.7491;2;18;0.0312;0.0212;0.049;0.0146;0.0162;0.0309;0.4;1.5;967.4000000209809;7229.731952160515;10.083333333333332;356.5;-70.15;1.0;2941.2626358166863;2386.0;0.18518518518518512;0.021828662809134834
2024/06/13;14:11:04.497;48.656697956;6.132026478;413.8003;2;19;0.029;0.0211;0.0464;0.014;0.0155;0.0279;0.5;1.6;967.5000000209808;7230.740285493847;10.083333333333332;356.5;-70.15;1.0;2949.0;2483.8458889543467;0.18518518518518512;0.024911670840312112
2024/06/13;14:11:04.597;48.656704632;6.132035299;413.8371;2;18;0.0279;0.021;0.0449;0.0134;0.0148;0.0263;0.6;1.0;967.6000000209808;7231.773618827181;10.333333333333334;356.35977072034285;-70.15;1.0;2949.0;2484.0;0.26851851851851904;0.011743949739179907
2024/06/13;14:11:04.697;48.656711158;6.132044376;413.8597;2;20;0.0271;0.021;0.0438;0.0131;0.0144;0.0249;0.7;1.1;967.7000000209808;7232.806952160515;10.333333333333334;356.0;-72.37155785450753;1.0;2949.0;2484.0;0.26851851851851904;0.011779755134276869
2024/06/13;14:11:04.797;48.656717595;6.132053752;413.8818;2;21;0.0265;0.0209;0.0431;0.013;0.0142;0.024;0.8;1.0;967.8000000209809;7233.840285493849;10.333333333333334;356.0;-74.15;1.0;2977.925501489523;2484.0;0.26851851851851904;0.02722036882718299
2024/06/13;14:11:04.897;48.656723908;6.132063493;413.912;2;20;0.0269;0.0209;0.0435;0.0132;0.0144;0.0246;0.9;1.0;967.9000000209809;7234.873618827182;10.333333333333334;356.0;-74.15;1.0;3019.0;2488.543712092214;0.26851851851851904;0.02790270296981924
2024/06/13;14:11:04.997;48.656730067;6.132073582;413.9404;2;21;0.0275;0.0209;0.0441;0.0135;0.0148;0.0255;0.0;1.0;968.0000000209808;7235.9175916789;10.439728517188197;356.0;-74.15;1.0;3019.0;2529.0;0.30398357980347335;0.02835899510870418
2024/06/13;14:11:05.097;48.656736121;6.132084039;413.983;2;21;0.0272;0.0209;0.0438;0.0135;0.0148;0.0251;0.1;1.0;968.1000000209808;7236.978702790011;10.611111111111112;356.0;-74.4742235476656;1.0;3019.0;2529.0;0.3611111111111119;0.027940643497375642
2024/06/13;14:11:05.197;48.656741968;6.132094814;414.0176;2;22;0.0267;0.0209;0.0432;0.0133;0.0146;0.0243;0.2;1.0;968.2000000209808;7238.039813901122;10.611111111111112;356.0;-75.09922354766586;1.0;3019.0;2529.0;0.3611111111111119;0.02661292284278685
2024/06/13;14:11:05.297;48.656747606;6.132105872;414.0562;2;20;0.0266;0.0208;0.0431;0.0133;0.0146;0.0243;0.3;1.0;968.3000000209809;7239.100925012233;10.611111111111112;356.0;-75.15;1.0;3068.8199585017082;2529.0;0.3240740740740744;0.02470770184459199
2024/06/13;14:11:05.397;48.656752985;6.132117229;414.0907;2;20;0.0266;0.0208;0.043;0.0133;0.0146;0.0242;0.4;1.0;968.4000000209809;7240.1620361233445;10.611111111111112;356.0;-75.15;1.0;3096.0;2506.2718020942248;0.3240740740740744;0.027171570093041535
2024/06/13;14:11:05.497;48.656758151;6.132128861;414.1243;2;20;0.0264;0.0208;0.0429;0.0133;0.0146;0.024;0.5;1.1;968.5000000209808;7241.243602001447;10.815658781028835;356.0;-75.15;1.0;3096.0;2493.0;0.39225663071331535;0.03065743633025141
2024/06/13;14:11:05.597;48.656763113;6.132140817;414.1588;2;20;0.0263;0.0208;0.0427;0.0132;0.0146;0.0238;0.6;1.1;968.6000000209808;7242.3269353347805;10.833333333333334;355.5;-75.44515411957246;1.0;3096.0;2493.0;0.3981481481481482;0.031679717756279646
2024/06/13;14:11:05.697;48.656767912;6.132153112;414.204;2;20;0.0263;0.0209;0.0429;0.0134;0.0149;0.024;0.7;1.1;968.7000000209808;7243.410268668114;10.833333333333334;355.5;-76.4;1.0;3119.3440954319203;2493.0;0.3932546254977692;0.03281687324800758
2024/06/13;14:11:05.797;48.656772472;6.132165739;414.2474;2;19;0.0263;0.0209;0.043;0.0135;0.0151;0.024;0.8;1.2;968.8000000209809;7244.493602001448;10.833333333333334;355.5;-76.4;1.0;3159.0;2486.148595600082;0.37962962962962976;0.03388433967409323
